# event# KE_neutrino(MeV) cos(theta_e+)_wrt_neutrino_momentum_direction KE_e+(MeV) cos(theta_neutron)_wrt_neutrino_momentum_direction KE_neutron(MeV)
      5146  6.946   -0.3562230207      5.08458305    0.8639072401   0.05687094969
      5147  6.947   -0.5526681282     5.077551238    0.9075405075   0.06490276176
      5148  6.948   -0.6890385333     5.072979402    0.9366835298   0.07047459766
      5149  6.949   0.08261314686     5.105526745    0.7584535383   0.03892725488
      5150   6.95   -0.7215548255     5.073611962    0.9434987073   0.07184203806
      5151  6.951   -0.9230042659     5.066405114    0.9847023769    0.0800488863
      5152  6.952    -0.559776911     5.082158615    0.9090643981   0.06529538513
      5153  6.953   -0.4560799669     5.087373018    0.8863106075   0.06108098189
      5154  6.954   0.05712645967     5.109415578    0.7648399071    0.0400384221
      5155  6.955   -0.9460787978     5.069366717    0.9893105059   0.08108728279
      5156  6.956   -0.8860254707     5.072781341    0.9772649705   0.07867265892
      5157  6.957    0.6194978748     5.135664082    0.6183469277   0.01678991799
      5158  6.958   -0.3502547112     5.096612142    0.8624809431   0.05684185762
      5159  6.959     0.477603625     5.131756362    0.6545940229   0.02269763763
      5160   6.96    0.6637488184     5.140491129    0.6080420508   0.01496287122
      5161  6.961    0.5155380047     5.135318843    0.6445579266   0.02113515718
      5162  6.962   -0.1852030894     5.107324623    0.8240674408   0.05012937737
      5163  6.963   -0.8966023927     5.079176296    0.9793920298   0.07927770358
      5164  6.964   0.09602004196     5.120897827    0.7548731315   0.03855617312
      5165  6.965   -0.3300881088     5.104315549    0.8578333985    0.0561384511
      5166  6.966   -0.2693917807     5.107794692    0.8438196223     0.053659308
      5167  6.967    0.3254808909     5.133375373    0.6949846642   0.02907862714
      5168  6.968    0.3731761752     5.136348557    0.6822550403   0.02710544301
      5169  6.969   -0.3840133399     5.106026371    0.8700831928   0.05842762946
      5170   6.97    0.6433177125     5.149592542    0.6123851534   0.01586145805
      5171  6.971    -0.298896356     5.111494401    0.8506239673   0.05495959884
      5172  6.972    0.5212994269     5.146487817    0.6428097561   0.02096618321
      5173  6.973   -0.6038846937     5.100913982    0.9185102876   0.06754001803
      5174  6.974    0.7085054293     5.156300998    0.5984125486   0.01315300175
      5175  6.975   -0.1709695007     5.120707868    0.8205812418   0.04974613229
      5176  6.976    0.5682551162     5.152424295    0.6305846068   0.01902970485
      5177  6.977   -0.3967110221     5.113355789    0.8729086783   0.05909821083
      5178  6.978   -0.4564173943     5.111876358    0.8862718513   0.06157764214
      5179  6.979   -0.9302764395     5.093396946    0.9861434904   0.08105705358
      5180   6.98   -0.2806850113     5.121091471    0.8463519632   0.05436252918
      5181  6.981   -0.7102100882     5.104372193    0.9410558297   0.07208180731
      5182  6.982   -0.4279380417     5.116973952    0.8798998988   0.06048004803
      5183  6.983    0.3379923864     5.149753219    0.6913897684    0.0287007812
      5184  6.984   -0.8860796113     5.100081428    0.9772527194   0.07937257213
      5185  6.985   -0.3236629451     5.124227574     0.856241884    0.0562264259
      5186  6.986   -0.6633977904     5.111185673    0.9311717265   0.07026832744
      5187  6.987     0.490052043     5.160081855    0.6507184813   0.02237214469
      5188  6.988    0.7874277704     5.173566811    0.5869398315  0.009887189234
      5189  6.989    0.8033105526     5.175232908    0.5860850401  0.009221091981
      5190   6.99    0.6834917297     5.171185968    0.6029371854    0.0142680323
      5191  6.991    -0.477416696     5.123755954    0.8908724711   0.06269804555
      5192  6.992    0.4167933045     5.161974797    0.6701578913   0.02547920339
      5193  6.993    0.9443101063     5.185175579    0.6590237462  0.003278420824
      5194  6.994   -0.8000713652     5.113372593    0.9597033041   0.07608140658
      5195  6.995    0.2465178007     5.157815314     0.715466752   0.03263868626
      5196  6.996    0.8442302966     5.183942429    0.5875787171  0.007511570707
      5197  6.997  -0.05255286582     5.147297271    0.7917167394   0.04515672862
      5198  6.998   -0.3066386548     5.137705434    0.8522450584   0.05574856637
      5199  6.999 -0.003347094171     5.151322831    0.7795186107   0.04313116871
      5200      7    0.3808852565     5.168403316    0.6796328384   0.02705068414
      5201  7.001    0.1265586605     5.158728597    0.7466204714   0.03772540346
      5202  7.002  -0.07573077176     5.151259018    0.7973563067   0.04619498175
      5203  7.003    0.9967927691     5.197394328    0.9465936868  0.001059672371
      5204  7.004    0.7332128878     5.187227749    0.5930929921   0.01222625121
      5205  7.005   -0.2239569551     5.148028607     0.832919546   0.05242539288
      5206  7.006   -0.1321925144     5.152842228    0.8110358485   0.04861177205
      5207  7.007   -0.0245761862     5.158326763    0.7847143851    0.0441272374
      5208  7.008   -0.7887233612     5.127507363     0.957342929   0.07594663656
      5209  7.009     -0.49502555     5.140669173    0.8946875845   0.06378482662
      5210   7.01    0.6737921447     5.190690056    0.6044377703   0.01476394419
      5211  7.011    0.6463262746     5.190523036    0.6105866972   0.01593096354
      5212  7.012   0.03607365396     5.165801168    0.7695148663   0.04165283166
      5213  7.013   0.09075050196     5.169083588    0.7556486001   0.03937041239
      5214  7.014   -0.8528993111     5.130704707     0.970493857   0.07874929311
      5215  7.015    0.7050670916     5.196994141    0.5978349413   0.01345985857
      5216  7.016   -0.8510180195     5.132733373    0.9701084637   0.07872062726
      5217  7.017    0.1425850899     5.175215238    0.7422957077   0.03723876167
      5218  7.018    -0.468855693     5.150580939    0.8888577842   0.06287306092
      5219  7.019    0.7161309323     5.201448065     0.595616416   0.01300593514
      5220   7.02   0.04014650593     5.173868861    0.7684042705    0.0415851393
      5221  7.021    0.4899734338     5.193844974     0.650036621   0.02260902563
      5222  7.022    0.7325495011     5.205134639    0.5926336559   0.01231936099
      5223  7.023   -0.1684463448     5.168062229    0.8196088333   0.05039177141
      5224  7.024    0.8187279734     5.210796747    0.5846516733  0.008657253427
      5225  7.025    0.8485983745     5.213067641     0.587011182  0.007386359189
      5226  7.026   -0.8113207258      5.14413805    0.9619715598   0.07731595015
      5227  7.027    0.4828911657     5.199503091    0.6518002644   0.02295090948
      5228  7.028   -0.2821903513     5.168206656    0.8463967546   0.05524734368
      5229  7.029   -0.4863594738     5.160632138    0.8926904397   0.06382186167
      5230   7.03   -0.4099568217     5.164812454    0.8756279141   0.06064154644
      5231  7.031    0.4560731947     5.202335956    0.6588918135   0.02411804404
      5232  7.032   -0.9290041886     5.145091464    0.9858621189   0.08236253562
      5233  7.033    0.3245705245     5.198738402    0.6941619508   0.02971559756
      5234  7.034    0.3170159976     5.199408788    0.6961659013   0.03004521215
      5235  7.035  -0.07187275356     5.183945212    0.7961167583   0.04650878831
      5236  7.036   -0.2605172237     5.176980883    0.8412919298   0.05447311748
      5237  7.037    0.8887994527     5.226764203     0.598665001  0.005689797068
      5238  7.038   -0.7300429926     5.159244548    0.9450914577   0.07420945191
      5239  7.039    0.4087171657     5.208261522     0.671465626   0.02619247842
      5240   7.04    0.8466163375     5.227951939    0.5861019659  0.007502061437
      5241  7.041   0.04080548976     5.194625331    0.7680159862   0.04182866885
      5242  7.042    0.2187497048     5.203158884    0.7221168609   0.03429511634
      5243  7.043    0.6113596749     5.220875307     0.618139765   0.01757869295
      5244  7.044   -0.4770649439     5.175724118    0.8905682672   0.06372988184
      5245  7.045   -0.7669688398     5.164535449    0.9527778076   0.07591855072
      5246  7.046   -0.6830519997     5.169029949    0.9351845811   0.07242405101
      5247  7.047    0.8153671217     5.233595952    0.5837445281  0.008858048067
      5248  7.048   -0.5861431584     5.175055704    0.9144478161   0.06839829634
      5249  7.049    0.7416140083     5.232425502    0.5903064555   0.01202849813
      5250   7.05   -0.2225419036     5.192349157    0.8322715142   0.05310484309
      5251  7.051   -0.5748451375     5.178467286    0.9119908421     0.067986714
      5252  7.052    0.6391218314     5.231017734    0.6111907903   0.01643626599
      5253  7.053    0.1136500379     5.209567513    0.7493206271   0.03888648725
      5254  7.054    0.3541253726     5.220808577    0.6858946125   0.02864542271
      5255  7.055    -0.970757022     5.165749361    0.9941967842   0.08470463871
      5256  7.056    0.0330628478      5.20910169    0.7698127717   0.04235231013
      5257  7.057   -0.8409772506     5.173141645    0.9680133432   0.07931235514
      5258  7.058    0.3044183492     5.222648486     0.699159026   0.03080551354
      5259  7.059   -0.3892318523     5.194139921    0.8707981476   0.06031407935
      5260   7.06     0.662400851     5.239979149    0.6055798452    0.0154748506
      5261  7.061    0.8996728878      5.25119722     0.603676966  0.005256779539
      5262  7.062    0.8540802053     5.250228069    0.5864040903  0.007225930646
      5263  7.063   -0.1860825401     5.206683567    0.8235219259   0.05177043284
      5264  7.064   -0.7510339431     5.183757016    0.9494275837   0.07569698438
      5265  7.065    0.1895256634     5.224665833         0.72948   0.03578816723
      5266  7.066   -0.5496702567     5.194214514    0.9064614515   0.06723948604
      5267  7.067    0.3751511532     5.234596539    0.6800160874   0.02785746073
      5268  7.068   -0.9498214787     5.179287061    0.9900163425   0.08416693932
      5269  7.069   -0.9183500651     5.181585731    0.9837014782   0.08286826936
      5270   7.07   0.09452146525     5.225545383    0.7540357951   0.03990861699
      5271  7.071    0.4838318713     5.243234938    0.6506606544   0.02321906181
      5272  7.072   -0.8513581967     5.187333311    0.9701181236   0.08012068855
      5273  7.073   -0.3605337553     5.209097487    0.8641924527   0.05935651349
      5274  7.074     0.206176063     5.234280872    0.7249924482   0.03517312751
      5275  7.075   -0.6692877794     5.197957387     0.932195451   0.07249661279
      5276  7.076    0.7831482408     5.261127929    0.5841792795   0.01032607081
      5277  7.077   -0.1112381401      5.22365497     0.805375364   0.04879903041
      5278  7.078   -0.3927764799     5.212633144    0.8715059389   0.06082085606
      5279  7.079    0.9166579787     5.269909985    0.6162043287  0.004544014806
      5280   7.08    0.9233288993     5.271198596    0.6231049309  0.004255404143
      5281  7.081    0.9428936928     5.273047772    0.6516212595  0.003406228143
      5282  7.082   0.08838365087     5.237134507    0.7554732975   0.04031949335
      5283  7.083  -0.01535234647     5.233671913    0.7816897662   0.04478208719
      5284  7.084  -0.03164602583     5.233959559    0.7857379011   0.04549444117
      5285  7.085    0.9395969678     5.276901198    0.6455303923  0.003552802287
      5286  7.086    0.5085824318     5.259199608    0.6437361338   0.02225439173
      5287  7.087   -0.8809934831      5.20070425    0.9761372943   0.08174975045
      5288  7.088    0.8875734909     5.277633638     0.595745451  0.005820362437
      5289  7.089    0.3158329413      5.25384802    0.6956220385   0.03060597961
      5290   7.09     0.960169923     5.282793879    0.6926673942   0.00266012057
      5291  7.091    0.5963532054     5.267970335    0.6207144185   0.01848366508
      5292  7.092   -0.3264703271     5.229205128    0.8562675146   0.05824887152
      5293  7.093   -0.6814588858     5.215034268    0.9347352754   0.07341973159
      5294  7.094   -0.1032876563     5.240740328    0.8032963086   0.04871367205
      5295  7.095   -0.9606498061     5.205120603    0.9921721565   0.08533339667
      5296  7.096    0.7416988271     5.279263528    0.5888031812   0.01219047238
      5297  7.097    0.3452442377     5.263046295    0.6875819532   0.02940770519
      5298  7.098    0.6577448901     5.277601475    0.6056196062   0.01585252482
      5299  7.099   -0.4332248988     5.231505398     0.880536368   0.06294860229
      5300    7.1   -0.2492888533     5.240373803    0.8382407374   0.05508019708
